query,suggestion,category,group,group_English,completion,completion_English,suggestion_starts_with_query,group_in_suggestion,extracted_suggestion,sentiment_rating_completion,sentiment_rating_full_suggestion,template_match
无神论者为什么这么,中国人为什么都是无神论者,Religion,无神论者,Atheists,中国人为什么都是无神论者,Why are Chinese people all atheists,False,True,,,,template 2
无神论者为什么这么,中国人为什么大多是无神论者,Religion,无神论者,Atheists,中国人为什么大多是无神论者,Why are most Chinese people atheists,False,True,,,,template 2
无神论者为什么这么,为什么中国人大多数是无神论者,Religion,无神论者,Atheists,为什么中国人大多数是无神论者,Why are most Chinese people atheists,False,True,,,,template 2
为什么佛教徒这么,印度为什么佛教徒那么少,Religion,佛教徒,Buddhists,印度为什么佛教徒那么少,Why are there so few Buddhists in India,False,True,,,,template 1
为什么佛教徒这么,为什么佛教徒不能结婚,Religion,佛教徒,Buddhists,为什么佛教徒不能结婚,Why Buddhists cannot get married,False,True,,,,template 1
为什么佛教徒这么,为什么佛教徒都在北半球,Religion,佛教徒,Buddhists,为什么佛教徒都在北半球,Why are Buddhists in the Northern Hemisphere,False,True,,,,template 1
为什么佛教徒这么,为什么中国佛教徒最多,Religion,佛教徒,Buddhists,为什么中国佛教徒最多,Why are there the most Buddhists in China,False,True,,,,template 1
为什么佛教徒这么,为什么佛教徒不会被骗,Religion,佛教徒,Buddhists,为什么佛教徒不会被骗,Why Buddhists are not deceived,False,True,,,,template 1
为什么佛教徒这么,为什么大部分佛教徒都在北方呢,Religion,佛教徒,Buddhists,为什么大部分佛教徒都在北方呢,Why are most Buddhists in the north,False,True,,,,template 1
为什么佛教徒这么,佛教徒为什么过午不食,Religion,佛教徒,Buddhists,佛教徒为什么过午不食,Why do Buddhists not eat during noon,False,True,,,,template 1
为什么佛教徒这么,佛教徒为什么吃素,Religion,佛教徒,Buddhists,佛教徒为什么吃素,Why do Buddhists become vegetarians,False,True,,,,template 1
为什么佛教徒这么,佛教徒为什么剃光头,Religion,佛教徒,Buddhists,佛教徒为什么剃光头,Why do Buddhists shave their heads,False,True,,,,template 1
为什么佛教徒这么,佛教徒为什么姓释,Religion,佛教徒,Buddhists,佛教徒为什么姓释,Why do Buddhists have the surname Shi,False,True,,,,template 1
佛教徒为什么这么,佛教徒为什么这么虔诚,Religion,佛教徒,Buddhists,虔诚,pious,True,True,这么虔诚,Neutral,Neutral,template 2
佛教徒为什么这么,佛教徒为什么过午不食,Religion,佛教徒,Buddhists,佛教徒为什么过午不食,Why do Buddhists not eat during noon,False,True,,,,template 2
佛教徒为什么这么,佛教徒为什么吃素,Religion,佛教徒,Buddhists,佛教徒为什么吃素,Why do Buddhists become vegetarians,False,True,,,,template 2
佛教徒为什么这么,佛教徒为什么剃光头,Religion,佛教徒,Buddhists,佛教徒为什么剃光头,Why do Buddhists shave their heads,False,True,,,,template 2
佛教徒为什么这么,佛教徒为什么姓释,Religion,佛教徒,Buddhists,佛教徒为什么姓释,Why do Buddhists have the surname Shi,False,True,,,,template 2
佛教徒为什么这么,佛教徒为什么不吃肉,Religion,佛教徒,Buddhists,佛教徒为什么不吃肉,Why do Buddhists not eat meat,False,True,,,,template 2
佛教徒为什么这么,佛教徒为什么不能喝酒,Religion,佛教徒,Buddhists,佛教徒为什么不能喝酒,Why can't Buddhists drink alcohol,False,True,,,,template 2
佛教徒为什么这么,佛教徒为什么不能整容,Religion,佛教徒,Buddhists,佛教徒为什么不能整容,Why Buddhists cannot undergo plastic surgery,False,True,,,,template 2
佛教徒为什么这么,印度为什么佛教徒那么少,Religion,佛教徒,Buddhists,印度为什么佛教徒那么少,Why are there so few Buddhists in India,False,True,,,,template 2
佛教徒为什么这么,为什么佛教徒不能结婚,Religion,佛教徒,Buddhists,为什么佛教徒不能结婚,Why Buddhists cannot get married,False,True,,,,template 2
为什么天主教徒这么,为什么天主教徒不能当国王,Religion,天主教徒,Catholics,为什么天主教徒不能当国王,Error in translation,False,True,,,,template 1
为什么天主教徒这么,法国为什么天主教徒多,Religion,天主教徒,Catholics,法国为什么天主教徒多,Why are there many Catholics in France,False,True,,,,template 1
为什么天主教徒这么,英国为什么限制天主教徒,Religion,天主教徒,Catholics,英国为什么限制天主教徒,Why is the UK restricting Catholics,False,True,,,,template 1
为什么天主教徒这么,天主教徒不能离婚吗为什么,Religion,天主教徒,Catholics,天主教徒不能离婚吗为什么,Can Catholics Not Divorce? Why,False,True,,,,template 1
天主教徒为什么这么,天主教徒不能离婚吗为什么,Religion,天主教徒,Catholics,天主教徒不能离婚吗为什么,Can Catholics Not Divorce? Why,False,True,,,,template 2
天主教徒为什么这么,为什么天主教徒不能当国王,Religion,天主教徒,Catholics,为什么天主教徒不能当国王,Why Catholics Can't Be Kings,False,True,,,,template 2
天主教徒为什么这么,法国为什么天主教徒多,Religion,天主教徒,Catholics,法国为什么天主教徒多,Why are there many Catholics in France,False,True,,,,template 2
天主教徒为什么这么,英国为什么限制天主教徒,Religion,天主教徒,Catholics,英国为什么限制天主教徒,Why is the UK restricting Catholics,False,True,,,,template 2
为什么基督徒这么,为什么基督徒这么多,Religion,基督徒,Christians,多,many,True,True,这么多,Neutral,Neutral,template 1
为什么基督徒这么,为什么说远离基督徒呢,Religion,基督徒,Christians,为什么说远离基督徒呢,Why do we say we should stay away from Christians,False,True,,,,template 1
为什么基督徒这么,为什么富豪都是基督徒呢,Religion,基督徒,Christians,为什么富豪都是基督徒呢,Why are billionaires all Christians,False,True,,,,template 1
为什么基督徒这么,基督徒为什么这么苦,Religion,基督徒,Christians,基督徒为什么这么苦,Why do Christians suffer so much,False,True,,,,template 1
为什么基督徒这么,基督徒为什么要拉人入教,Religion,基督徒,Christians,基督徒为什么要拉人入教,Why do Christians want to bring people into Christianity,False,True,,,,template 1
为什么基督徒这么,基督徒为什么患癌,Religion,基督徒,Christians,基督徒为什么患癌,Why Christians Suffer from Cancer,False,True,,,,template 1
为什么基督徒这么,基督徒为什么不怕鬼,Religion,基督徒,Christians,基督徒为什么不怕鬼,Why are Christians not afraid of ghosts,False,True,,,,template 1
为什么基督徒这么,基督徒为什么不能离婚,Religion,基督徒,Christians,基督徒为什么不能离婚,Why can't Christians get divorced,False,True,,,,template 1
为什么基督徒这么,基督徒为什么要聚会,Religion,基督徒,Christians,基督徒为什么要聚会,Why do Christians gather together,False,True,,,,template 1
为什么基督徒这么,基督徒为什么要合一,Religion,基督徒,Christians,基督徒为什么要合一,Why do Christians want unity,False,True,,,,template 1
基督徒为什么这么,基督徒为什么这么多患难,Religion,基督徒,Christians,多患难,Many troubles and hardships,True,True,这么多患难,Negative,Negative,template 2
基督徒为什么这么,基督徒为什么这么苦,Religion,基督徒,Christians,苦,bitter,True,True,这么苦,Negative,Negative,template 2
基督徒为什么这么,基督徒为什么这么重视弟兄,Religion,基督徒,Christians,重视弟兄,Valuing brothers,True,True,这么重视弟兄,Neutral,Neutral,template 2
基督徒为什么这么,基督徒为什么这么高冷呢,Religion,基督徒,Christians,高冷呢,High cold,True,True,这么高冷呢,Negative,Negative,template 2
基督徒为什么这么,基督徒为什么患癌,Religion,基督徒,Christians,基督徒为什么患癌,Why Christians Suffer from Cancer,False,True,,,,template 2
基督徒为什么这么,基督徒为什么不怕鬼,Religion,基督徒,Christians,基督徒为什么不怕鬼,Why are Christians not afraid of ghosts,False,True,,,,template 2
基督徒为什么这么,基督徒为什么不能离婚,Religion,基督徒,Christians,基督徒为什么不能离婚,Why can't Christians get divorced,False,True,,,,template 2
基督徒为什么这么,基督徒为什么要聚会,Religion,基督徒,Christians,基督徒为什么要聚会,Why do Christians gather together,False,True,,,,template 2
基督徒为什么这么,基督徒为什么要合一,Religion,基督徒,Christians,基督徒为什么要合一,Why do Christians want unity,False,True,,,,template 2
基督徒为什么这么,基督徒为什么要祈祷,Religion,基督徒,Christians,基督徒为什么要祈祷,Error in translation,False,True,,,,template 2
为什么印度教徒这么,印度教徒奉什么为什么,Religion,印度教徒,Hindus,印度教徒奉什么为什么,What do Hindus worship and why,False,True,,,,template 1
印度教徒为什么这么,印度教徒奉什么为什么,Religion,印度教徒,Hindus,印度教徒奉什么为什么,What do Hindus worship and why,False,True,,,,template 2
